customer_id,first_name,last_name,email,street,city,state,local,zip_code,Extraction_Date_Time,Source
994,Demarcus,Reese,demarcus.reese@gmail.com,8087 Armstrong Dr. ,Yorktown Heights,NY,False,10598,2024-05-03 23:35:20.819551,DL
995,Amina,Salazar,amina.salazar@aol.com,944 Wellington Street ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
996,Serafina,Clemons,serafina.clemons@gmail.com,851 Brown Ave. ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
997,Trinidad,Mcclain,trinidad.mcclain@msn.com,98 Tunnel Drive ,Baldwin,NY,True,11510,2024-05-03 23:35:20.819551,DL
998,Heather,Chaney,heather.chaney@yahoo.com,4 Morris Dr. ,Jamestown,NY,False,14701,2024-05-03 23:35:20.819551,DL
999,Latoya,Johns,latoya.johns@hotmail.com,7914 W. Woodsman St. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
1000,Shiloh,Reeves,shiloh.reeves@msn.com,818 Kirkland Lane ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
1001,Lee,Roman,lee.roman@gmail.com,4 Canal Ave. ,Brentwood,NY,False,11717,2024-05-03 23:35:20.819551,DL
1002,Cami,Williamson,cami.williamson@hotmail.com,9511A Windsor Drive ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
1003,Sharell,Ross,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
1004,Jerald,Blackwell,jerald.blackwell@hotmail.com,8364 South Wakehurst Ave. ,East Elmhurst,NY,False,11369,2024-05-03 23:35:20.819551,DL
1005,Ruthanne,Franco,ruthanne.franco@yahoo.com,61 Applegate St. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
1006,Marjory,Leonard,marjory.leonard@msn.com,800 Greystone Lane ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
1007,Jimmy,Russell,jimmy.russell@hotmail.com,33 Iroquois Ave. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
1008,Berneice,Pollard,berneice.pollard@hotmail.com,607 Bohemia Street ,Forney,TX,False,75126,2024-05-03 23:35:20.819551,DL
1009,Deangelo,Cooley,deangelo.cooley@aol.com,3 NE. Edgewood Rd. ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
1010,Katia,Henry,katia.henry@msn.com,69 E. Columbia Ave. ,Bethpage,NY,False,11714,2024-05-03 23:35:20.819551,DL
1011,Sebrina,Gross,sebrina.gross@yahoo.com,993 Glendale Drive ,Garland,TX,False,75043,2024-05-03 23:35:20.819551,DL
1012,Josephine,Dale,josephine.dale@aol.com,8214 West Drive ,Baldwinsville,NY,False,13027,2024-05-03 23:35:20.819551,DL
1013,Alma,Peck,alma.peck@aol.com,298 South Bay Meadows Drive ,Corona,NY,False,11368,2024-05-03 23:35:20.819551,DL
1014,Ling,Newman,ling.newman@msn.com,832 Spring Road ,South Richmond Hill,NY,False,11419,2024-05-03 23:35:20.819551,DL
1015,Nichelle,Rosario,nichelle.rosario@hotmail.com,709 Dunbar Ave. ,Garden City,NY,False,11530,2024-05-03 23:35:20.819551,DL
1016,Shenna,Benton,shenna.benton@msn.com,57 Shadow Brook Road ,New York,NY,False,10002,2024-05-03 23:35:20.819551,DL
1017,Philip,Bryan,philip.bryan@hotmail.com,914 Devonshire Court ,Oakland,CA,False,94603,2024-05-03 23:35:20.819551,DL
1018,Carita,Salinas,carita.salinas@yahoo.com,90 Griffin Street ,Maspeth,NY,False,11378,2024-05-03 23:35:20.819551,DL
1019,Janie,Herrera,janie.herrera@gmail.com,652 Westport Street ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
1020,Lorraine,Marks,lorraine.marks@msn.com,160 North Pearl Street ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
1021,Nicolas,Carlson,nicolas.carlson@yahoo.com,7899 Spruce Street ,Saint Albans,NY,False,11412,2024-05-03 23:35:20.819551,DL
1022,Hye,Mercer,hye.mercer@gmail.com,9681 Redwood St. ,Mahopac,NY,False,10541,2024-05-03 23:35:20.819551,DL
1023,Adena,Blake,adena.blake@hotmail.com,684 Westport Drive ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
1024,Coleman,Boyd,coleman.boyd@yahoo.com,9740 Bay Meadows Drive ,El Paso,TX,False,79930,2024-05-03 23:35:20.819551,DL
1025,Daphine,Willis,daphine.willis@msn.com,152 Shady St. ,Farmingdale,NY,False,11735,2024-05-03 23:35:20.819551,DL
1026,Jenine,Dawson,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,False,13760,2024-05-03 23:35:20.819551,DL
1027,Shanita,Wiley,shanita.wiley@yahoo.com,121 Bridge Lane ,Saint Albans,NY,False,11412,2024-05-03 23:35:20.819551,DL
1028,Shanna,Bonner,shanna.bonner@msn.com,386 Lafayette Road ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1029,Ping,Quinn,ping.quinn@gmail.com,9051 Hanover Dr. ,Rowlett,TX,True,75088,2024-05-03 23:35:20.819551,DL
1030,Saran,Moses,saran.moses@yahoo.com,94 Hall Dr. ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1031,Tonja,Bean,tonja.bean@aol.com,9 Middle River St. ,Fairport,NY,False,14450,2024-05-03 23:35:20.819551,DL
1032,Vernon,Knowles,vernon.knowles@yahoo.com,5 Olive Lane ,Huntington Station,NY,False,11746,2024-05-03 23:35:20.819551,DL
1033,Jeannette,Skinner,jeannette.skinner@yahoo.com,8886 High Point Drive ,Forest Hills,NY,False,11375,2024-05-03 23:35:20.819551,DL
1034,Rico,Salas,rico.salas@msn.com,8041 Walt Whitman St. ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
1035,Tangela,Hurley,tangela.hurley@msn.com,49 North Cross St. ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
1036,Randee,Lester,randee.lester@gmail.com,81 Bear Hill Street ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
1037,Ashanti,Hammond,ashanti.hammond@msn.com,9202 W. Lyme Ave. ,Nanuet,NY,False,10954,2024-05-03 23:35:20.819551,DL
1038,Garry,Juarez,garry.juarez@hotmail.com,670 Nut Swamp Drive ,Forest Hills,NY,False,11375,2024-05-03 23:35:20.819551,DL
1039,Bee,Baker,bee.baker@aol.com,307 E. Magnolia St. ,Liverpool,NY,False,13090,2024-05-03 23:35:20.819551,DL
1040,Shantae,Hammond,shantae.hammond@hotmail.com,526 Harvard Drive ,Victoria,TX,False,77904,2024-05-03 23:35:20.819551,DL
1041,Bettye,Espinoza,bettye.espinoza@yahoo.com,76 Rockwell Street ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
1042,Larissa,Hays,larissa.hays@aol.com,66 2nd Drive ,Elmont,NY,False,11003,2024-05-03 23:35:20.819551,DL
1043,Diane,Jones,diane.jones@gmail.com,859 Prince St. ,Fresh Meadows,NY,False,11365,2024-05-03 23:35:20.819551,DL
1044,Zenia,Bruce,zenia.bruce@aol.com,349 James Road ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
1045,Pasquale,Hogan,pasquale.hogan@aol.com,403 Bank St. ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
1046,Dane,Mcdaniel,dane.mcdaniel@hotmail.com,891 Court Ave. ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1047,Jamaal,Baker,jamaal.baker@hotmail.com,186 Big Rock Cove Ave. ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
1048,Ji,Burt,ji.burt@hotmail.com,40 S. Roberts Street ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
1049,Marcelino,Mcbride,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,False,12065,2024-05-03 23:35:20.819551,DL
1050,Rozella,Fitzgerald,rozella.fitzgerald@yahoo.com,7795 Myers Ave. ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
1051,Tonisha,Fowler,tonisha.fowler@msn.com,9270 Valley View Lane ,Huntington Station,NY,False,11746,2024-05-03 23:35:20.819551,DL
1052,Zora,Ford,zora.ford@gmail.com,7416 La Sierra Dr. ,Sacramento,CA,False,95820,2024-05-03 23:35:20.819551,DL
1053,Parthenia,Figueroa,parthenia.figueroa@msn.com,550 Theatre Dr. ,Mahopac,NY,False,10541,2024-05-03 23:35:20.819551,DL
1054,Arielle,Levine,arielle.levine@yahoo.com,7100 High Ridge St. ,Garland,TX,False,75043,2024-05-03 23:35:20.819551,DL
1055,Hildegarde,Christensen,hildegarde.christensen@hotmail.com,488 East Mill Pond Ave. ,Maspeth,NY,False,11378,2024-05-03 23:35:20.819551,DL
1056,Rebbecca,Espinoza,rebbecca.espinoza@hotmail.com,8266 Valley Farms Road ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1057,Conchita,Boone,conchita.boone@gmail.com,814 Birchpond Lane ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1058,Aisha,Woods,aisha.woods@gmail.com,9292 Bear Hill Ave. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
1059,Season,Harvey,season.harvey@yahoo.com,388 Arnold Court ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1060,Tommie,Cooley,tommie.cooley@yahoo.com,92 Hickory St. ,Lancaster,NY,False,14086,2024-05-03 23:35:20.819551,DL
1061,Alanna,Barry,alanna.barry@yahoo.com,33 Laurel Avenue ,Euless,TX,False,76039,2024-05-03 23:35:20.819551,DL
1062,Jerri,Guthrie,jerri.guthrie@msn.com,95 Sugar Dr. ,Carmel,NY,False,10512,2024-05-03 23:35:20.819551,DL
1063,Tammy,Austin,tammy.austin@yahoo.com,182 Stillwater Ave. ,Lake Jackson,TX,False,77566,2024-05-03 23:35:20.819551,DL
1064,Patsy,Russo,patsy.russo@gmail.com,8438 Fairway Avenue ,Rowlett,TX,True,75088,2024-05-03 23:35:20.819551,DL
1065,Desiree,Branch,desiree.branch@msn.com,67 Bayport Drive ,San Lorenzo,CA,False,94580,2024-05-03 23:35:20.819551,DL
1066,Raeann,Duncan,raeann.duncan@aol.com,126 Edgewood St. ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
1067,Lillia,Gillespie,lillia.gillespie@hotmail.com,382 Cardinal Dr. ,Rego Park,NY,False,11374,2024-05-03 23:35:20.819551,DL
1068,Doris,Kaufman,doris.kaufman@gmail.com,69 Fairground Dr. ,Duarte,CA,False,91010,2024-05-03 23:35:20.819551,DL
1069,Rodolfo,Buck,rodolfo.buck@gmail.com,8359 Brewery Street ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
1070,Olimpia,Mays,olimpia.mays@aol.com,42 Nichols Lane ,Oakland Gardens,NY,False,11364,2024-05-03 23:35:20.819551,DL
1071,Shemeka,Lyons,shemeka.lyons@msn.com,97 South Jockey Hollow St. ,Pomona,CA,False,91768,2024-05-03 23:35:20.819551,DL
1072,Maryalice,Henry,maryalice.henry@msn.com,85 Prince Street ,Richardson,TX,False,75080,2024-05-03 23:35:20.819551,DL
1073,Leeanne,Cross,leeanne.cross@yahoo.com,424 Newcastle Road ,Bayside,NY,False,11361,2024-05-03 23:35:20.819551,DL
1074,Lanelle,Guerra,lanelle.guerra@yahoo.com,989 Wrangler St. ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
1075,Dann,Huff,dann.huff@gmail.com,475 S. Rockville St. ,Huntington Station,NY,False,11746,2024-05-03 23:35:20.819551,DL
1076,Sherise,Mercer,sherise.mercer@gmail.com,9401 Catherine Dr. ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
1077,Heather,Perry,heather.perry@gmail.com,982 Durham Street ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
1078,Theresia,Barron,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,False,11375,2024-05-03 23:35:20.819551,DL
1079,Cindi,Ellis,cindi.ellis@yahoo.com,6 Cypress Lane ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
1080,Mirella,Duffy,mirella.duffy@yahoo.com,43 University Ave. ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
1081,Carson,Macias,carson.macias@gmail.com,7 Pennington St. ,New Rochelle,NY,False,10801,2024-05-03 23:35:20.819551,DL
1082,Divina,Madden,divina.madden@gmail.com,7314 Armstrong St. ,Long Beach,NY,False,11561,2024-05-03 23:35:20.819551,DL
1083,Cher,Alston,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,False,11793,2024-05-03 23:35:20.819551,DL
1084,Regine,Odom,regine.odom@msn.com,684 N. Mayfield Ave. ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
1085,Adam,Thornton,adam.thornton@hotmail.com,755 East Henry Lane ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
1086,Cori,Schwartz,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,False,11432,2024-05-03 23:35:20.819551,DL
1087,Willow,Gardner,willow.gardner@gmail.com,57 S. Lakewood Dr. ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
1088,Jane,Henderson,jane.henderson@hotmail.com,46 Carson Drive ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
1089,Chere,Mcfadden,chere.mcfadden@yahoo.com,695 San Pablo Drive ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
1090,Ira,Erickson,ira.erickson@aol.com,6 Lake Forest St. ,Port Jefferson Station,NY,False,11776,2024-05-03 23:35:20.819551,DL
1091,Risa,Gallagher,risa.gallagher@yahoo.com,8281 Edgefield Drive ,Rocklin,CA,False,95677,2024-05-03 23:35:20.819551,DL
1092,Lavinia,Cotton,lavinia.cotton@yahoo.com,7485 Bridle Street ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1093,Alejandrina,Hodges,alejandrina.hodges@msn.com,7598 Shadow Brook St. ,Deer Park,NY,False,11729,2024-05-03 23:35:20.819551,DL
1094,Keitha,Black,keitha.black@yahoo.com,7670 Hilldale Ave. ,Lindenhurst,NY,False,11757,2024-05-03 23:35:20.819551,DL
1095,Corene,Swanson,corene.swanson@aol.com,597 Lakeshore Lane ,Rego Park,NY,False,11374,2024-05-03 23:35:20.819551,DL
1096,Tonda,Webb,tonda.webb@yahoo.com,53 SW. Edgemont Rd. ,Baldwinsville,NY,False,13027,2024-05-03 23:35:20.819551,DL
1097,Collen,Dennis,collen.dennis@gmail.com,284 E. Mill Street ,San Pablo,CA,False,94806,2024-05-03 23:35:20.819551,DL
1098,Treasa,Dickerson,treasa.dickerson@hotmail.com,70 W. Creekside Road ,Rockville Centre,NY,False,11570,2024-05-03 23:35:20.819551,DL
1099,Jewell,Reyes,jewell.reyes@hotmail.com,8711 Glen Creek Drive ,Jackson Heights,NY,False,11372,2024-05-03 23:35:20.819551,DL
1100,Penny,Acevedo,penny.acevedo@yahoo.com,318 Mulberry Drive ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
1101,Louise,Flowers,louise.flowers@yahoo.com,28 N. Gregory Court ,Depew,NY,False,14043,2024-05-03 23:35:20.819551,DL
1102,Henrietta,Wagner,henrietta.wagner@hotmail.com,54 Brickyard St. ,Fort Worth,TX,False,76110,2024-05-03 23:35:20.819551,DL
1103,Ardelia,Cooley,ardelia.cooley@aol.com,59 Henry Smith St. ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
1104,Khalilah,Robertson,khalilah.robertson@aol.com,22 Longbranch Rd. ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1105,Armando,Black,armando.black@gmail.com,8611 N. Poor House St. ,Richardson,TX,False,75080,2024-05-03 23:35:20.819551,DL
1106,Jerri,Henry,jerri.henry@msn.com,141 N. Purple Finch Avenue ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1107,Lynda,Newman,lynda.newman@msn.com,44 SW. Thomas Ave. ,Saratoga Springs,NY,False,12866,2024-05-03 23:35:20.819551,DL
1108,Bao,Wade,bao.wade@gmail.com,7587 Church St. ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
1109,Gussie,Harding,gussie.harding@gmail.com,41 Edgefield Avenue ,Deer Park,NY,False,11729,2024-05-03 23:35:20.819551,DL
1110,Shirely,Cantrell,shirely.cantrell@aol.com,6 Kent Street ,West Hempstead,NY,False,11552,2024-05-03 23:35:20.819551,DL
1111,Caroline,Jenkins,caroline.jenkins@msn.com,86 River Lane ,Richardson,TX,False,75080,2024-05-03 23:35:20.819551,DL
1112,Hollis,Rasmussen,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
1113,Kendra,Harrington,kendra.harrington@yahoo.com,768 Cooper Street ,Jamestown,NY,False,14701,2024-05-03 23:35:20.819551,DL
1114,Douglass,Blankenship,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,Albany,NY,False,12203,2024-05-03 23:35:20.819551,DL
1115,Lina,Meadows,lina.meadows@aol.com,7020 Ashley Rd. ,Glen Cove,NY,False,11542,2024-05-03 23:35:20.819551,DL
1116,Patria,Harper,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
1117,Jeffrey,Hill,jeffrey.hill@gmail.com,2 Shub Farm St. ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
1118,Ja,Dillard,ja.dillard@yahoo.com,25 Orchard St. ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
1119,Tora,Dunlap,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
1120,Karole,Alvarez,karole.alvarez@gmail.com,69 Woodland St. ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1121,Shasta,Combs,shasta.combs@yahoo.com,726 James Dr. ,Yorktown Heights,NY,False,10598,2024-05-03 23:35:20.819551,DL
1122,Cicely,Deleon,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,False,11762,2024-05-03 23:35:20.819551,DL
1123,Raphael,O'neil,raphael.o'neil@aol.com,762 East Lantern Dr. ,Fairport,NY,False,14450,2024-05-03 23:35:20.819551,DL
1124,Hubert,Reilly,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,False,11701,2024-05-03 23:35:20.819551,DL
1125,Caleb,England,caleb.england@gmail.com,649 Marvon St. ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
1126,Elmira,Levy,elmira.levy@gmail.com,6 Columbia Dr. ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1127,Waldo,Hart,waldo.hart@yahoo.com,9782 Pineknoll Lane ,Queensbury,NY,False,12804,2024-05-03 23:35:20.819551,DL
1128,Bea,Kane,bea.kane@aol.com,398 Green Lake Ave. ,Mahopac,NY,False,10541,2024-05-03 23:35:20.819551,DL
1129,Gilberto,Sanders,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
1130,Benny,Bender,benny.bender@aol.com,520 W. Hamilton St. ,Elmont,NY,False,11003,2024-05-03 23:35:20.819551,DL
1131,Desmond,Rose,desmond.rose@hotmail.com,9956 Lexington Rd. ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1132,Parthenia,Holman,parthenia.holman@gmail.com,17 Orange Court ,Ithaca,NY,False,14850,2024-05-03 23:35:20.819551,DL
1133,Dung,King,dung.king@aol.com,523 Prairie St. ,West Islip,NY,False,11795,2024-05-03 23:35:20.819551,DL
1134,Sherril,Alvarado,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
1135,Alisia,Albert,alisia.albert@gmail.com,9490 Coffee St. ,Garland,TX,False,75043,2024-05-03 23:35:20.819551,DL
1136,Kallie,Best,kallie.best@aol.com,9842 Fairview St. ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
1137,Dottie,Roberts,dottie.roberts@aol.com,8252 Theatre St. ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
1138,Hubert,Stone,hubert.stone@hotmail.com,203 Penn St. ,Ridgecrest,CA,False,93555,2024-05-03 23:35:20.819551,DL
1139,Gabriella,Jones,gabriella.jones@hotmail.com,9100 Gates Ave. ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1140,Penney,Hall,penney.hall@msn.com,8306 Jockey Hollow Street ,Liverpool,NY,False,13090,2024-05-03 23:35:20.819551,DL
1141,Mallie,Osborn,mallie.osborn@gmail.com,9022 Bridgeton St. ,Newburgh,NY,False,12550,2024-05-03 23:35:20.819551,DL
1142,Britteny,Schroeder,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
1143,Sommer,Hopkins,sommer.hopkins@gmail.com,827 Laurel Ave. ,Tonawanda,NY,False,14150,2024-05-03 23:35:20.819551,DL
1144,Jewel,Sparks,jewel.sparks@aol.com,12 Vine Road ,Oakland Gardens,NY,False,11364,2024-05-03 23:35:20.819551,DL
1145,Deandrea,Vega,deandrea.vega@gmail.com,613 Mill Pond St. ,Yonkers,NY,False,10701,2024-05-03 23:35:20.819551,DL
1146,Charlsie,Carson,charlsie.carson@hotmail.com,3 South Grant Avenue ,Saint Albans,NY,False,11412,2024-05-03 23:35:20.819551,DL
1147,Kandace,Ayers,kandace.ayers@gmail.com,9005 Lookout Lane ,Santa Monica,CA,False,90403,2024-05-03 23:35:20.819551,DL
1148,Lenore,Valdez,lenore.valdez@msn.com,829 Birchpond Street ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1149,Drucilla,Gilliam,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,False,95050,2024-05-03 23:35:20.819551,DL
1150,Keturah,Reid,keturah.reid@yahoo.com,747 SE. Beech Ave. ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
1151,Herminia,Reyes,herminia.reyes@gmail.com,782 Stonybrook Street ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
1152,Tuyet,Rosa,tuyet.rosa@aol.com,9038 Golden Star Street ,South El Monte,CA,False,91733,2024-05-03 23:35:20.819551,DL
1153,Ara,Vazquez,ara.vazquez@msn.com,343 2nd Court ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
1154,Barry,Albert,barry.albert@gmail.com,13 Grand St. ,Auburn,NY,False,13021,2024-05-03 23:35:20.819551,DL
1155,Verdell,Joyner,verdell.joyner@aol.com,9191 Sierra St. ,Far Rockaway,NY,False,11691,2024-05-03 23:35:20.819551,DL
1156,Han,Wade,han.wade@hotmail.com,587 Sulphur Springs St. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
1157,Anton,Barton,anton.barton@msn.com,7284 East Indian Spring Rd. ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
1158,Vito,Pickett,vito.pickett@hotmail.com,93 High Point Street ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1159,Charlene,Norris,charlene.norris@msn.com,972 South Sierra Drive ,Syosset,NY,False,11791,2024-05-03 23:35:20.819551,DL
1160,Efren,Whitfield,efren.whitfield@gmail.com,139 Union Rd. ,Euless,TX,False,76039,2024-05-03 23:35:20.819551,DL
1161,Santa,Larson,santa.larson@gmail.com,5 Bellevue Dr. ,Valley Stream,NY,False,11580,2024-05-03 23:35:20.819551,DL
1162,Carmelina,Sellers,carmelina.sellers@hotmail.com,12 Race St. ,Ithaca,NY,False,14850,2024-05-03 23:35:20.819551,DL
1163,Carmela,Hays,carmela.hays@aol.com,149 Pennington Ave. ,Lawndale,CA,False,90260,2024-05-03 23:35:20.819551,DL
1164,Patrina,Tanner,patrina.tanner@gmail.com,7136 Selby Road ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
1165,Rikki,Morrow,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,Fort Worth,TX,False,76110,2024-05-03 23:35:20.819551,DL
1166,Junita,Reese,junita.reese@gmail.com,8773 North Walt Whitman Court ,Bay Shore,NY,False,11706,2024-05-03 23:35:20.819551,DL
1167,Ryan,Carter,ryan.carter@yahoo.com,8684 Studebaker Road ,Nanuet,NY,False,10954,2024-05-03 23:35:20.819551,DL
1168,Almeta,Benjamin,almeta.benjamin@aol.com,8456 Oakwood St. ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
1169,Beatris,Joyner,beatris.joyner@gmail.com,7463 Gonzales Rd. ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1170,Mechelle,Chan,mechelle.chan@gmail.com,458 Overlook Street ,Richmond Hill,NY,False,11418,2024-05-03 23:35:20.819551,DL
1171,Earlean,Pena,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,False,13440,2024-05-03 23:35:20.819551,DL
1172,Katherin,Clark,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
1173,Chanel,May,chanel.may@msn.com,806 Saxton Court ,Garden City,NY,False,11530,2024-05-03 23:35:20.819551,DL
1174,Aaron,Knapp,aaron.knapp@yahoo.com,807 Grandrose Ave. ,Yonkers,NY,False,10701,2024-05-03 23:35:20.819551,DL
1175,Sindy,Anderson,sindy.anderson@gmail.com,543 Halifax Ave. ,Pomona,CA,False,91768,2024-05-03 23:35:20.819551,DL
1176,Sheree,Blanchard,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,False,12804,2024-05-03 23:35:20.819551,DL
1177,Charlesetta,Soto,charlesetta.soto@yahoo.com,25 South Colonial Drive ,Poughkeepsie,NY,False,12601,2024-05-03 23:35:20.819551,DL
1178,Wendie,Nash,wendie.nash@hotmail.com,9 South Road ,Oxnard,CA,False,93035,2024-05-03 23:35:20.819551,DL
1179,Vernetta,Banks,vernetta.banks@aol.com,7633 Albany St. ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1180,Myrtle,Gardner,myrtle.gardner@aol.com,303 Creekside Street ,Farmingdale,NY,False,11735,2024-05-03 23:35:20.819551,DL
1181,Agustina,Lawrence,agustina.lawrence@yahoo.com,9347 Delaware Ave. ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1182,Trinidad,Chapman,trinidad.chapman@aol.com,7371 Glen Eagles Street ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
1183,Kim,Clark,kim.clark@msn.com,19 Liberty St. ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
1184,Annabelle,Hebert,annabelle.hebert@aol.com,9745 Nicolls Lane ,Spring Valley,NY,False,10977,2024-05-03 23:35:20.819551,DL
1185,Corine,Stuart,corine.stuart@msn.com,5 Penn Street ,Clifton Park,NY,False,12065,2024-05-03 23:35:20.819551,DL
1186,Kiesha,Bond,kiesha.bond@aol.com,29 Marvon St. ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
1187,Kenyetta,Mason,kenyetta.mason@msn.com,98 Poplar Ave. ,Flushing,NY,False,11354,2024-05-03 23:35:20.819551,DL
1188,Marcene,Curtis,marcene.curtis@msn.com,7699 Illinois Lane ,Yonkers,NY,False,10701,2024-05-03 23:35:20.819551,DL
